"source","target","type","label"
"Mal Waldron","Abbey Lincoln","undirected","August 1, 1961, New York City"
"Art Davis","Max Roach","undirected","August 1, 1961, New York City"
"Art Davis","Carlos 'Patato' Valdés","undirected","August 1, 1961, New York City"
"Art Davis","Carlos Eugenio","undirected","August 1, 1961, New York City"
"Art Davis","Abbey Lincoln","undirected","August 1, 1961, New York City"
"Max Roach","Carlos 'Patato' Valdés","undirected","August 1, 1961, New York City"
"Max Roach","Carlos Eugenio","undirected","August 1, 1961, New York City"
"Max Roach","Abbey Lincoln","undirected","August 1, 1961, New York City"
"Carlos 'Patato' Valdés","Carlos Eugenio","undirected","August 1, 1961, New York City"
"Carlos 'Patato' Valdés","Abbey Lincoln","undirected","August 1, 1961, New York City"
"Carlos Eugenio","Abbey Lincoln","undirected","August 1, 1961, New York City"
"Eric Dolphy","Walter Benton","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Coleman Hawkins","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Booker Little","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Julian Priester","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Mal Waldron","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Art Davis","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Eric Dolphy","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Coleman Hawkins","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Booker Little","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Julian Priester","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Mal Waldron","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Art Davis","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Booker Little","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Julian Priester","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Mal Waldron","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Art Davis","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Coleman Hawkins","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Julian Priester","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Mal Waldron","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Art Davis","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Booker Little","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Julian Priester","Mal Waldron","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Julian Priester","Art Davis","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Julian Priester","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Julian Priester","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Julian Priester","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Julian Priester","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Mal Waldron","Art Davis","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Mal Waldron","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Mal Waldron","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Mal Waldron","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Mal Waldron","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Art Davis","Max Roach","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Art Davis","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Art Davis","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Art Davis","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Max Roach","Roger 'Montego Joe' Sanders","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Max Roach","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Max Roach","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Roger 'Montego Joe' Sanders","Robert Whitley","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Roger 'Montego Joe' Sanders","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Robert Whitley","Abbey Lincoln","undirected","February 22, 1961, Nola Penthouse Studios, New York City"
"Walter Benton","Coleman Hawkins","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Booker Little","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Julian Priester","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","James Schenk","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Max Roach","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Abbey Lincoln","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Coleman Hawkins","Booker Little","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Coleman Hawkins","Julian Priester","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Coleman Hawkins","James Schenk","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Coleman Hawkins","Max Roach","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Coleman Hawkins","Abbey Lincoln","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Julian Priester","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","James Schenk","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Max Roach","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Abbey Lincoln","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","James Schenk","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Max Roach","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Abbey Lincoln","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Max Roach","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Abbey Lincoln","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Max Roach","Abbey Lincoln","undirected","August 31, 1960, Nola Penthouse Sound Studios, New York City"
"Stanley Turrentine","Tommy Turrentine","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Stanley Turrentine","Julian Priester","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Stanley Turrentine","Cedar Walton","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Stanley Turrentine","Bobby Boswell","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Stanley Turrentine","Max Roach","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Stanley Turrentine","Abbey Lincoln","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Tommy Turrentine","Julian Priester","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Tommy Turrentine","Cedar Walton","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Tommy Turrentine","Bobby Boswell","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Tommy Turrentine","Max Roach","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Tommy Turrentine","Abbey Lincoln","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Julian Priester","Cedar Walton","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Julian Priester","Bobby Boswell","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Julian Priester","Max Roach","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Julian Priester","Abbey Lincoln","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Cedar Walton","Bobby Boswell","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Cedar Walton","Max Roach","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Cedar Walton","Abbey Lincoln","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Bobby Boswell","Max Roach","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Bobby Boswell","Abbey Lincoln","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Max Roach","Abbey Lincoln","undirected","ca.  November 1959, Reeves Sound Studios, New York City"
"Eric Dolphy","Walter Benton","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Cecil Payne","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Benny Bailey","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Booker Little","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Kenny Dorham","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Julian Priester","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Eric Dolphy","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Cecil Payne","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Benny Bailey","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Booker Little","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Kenny Dorham","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Julian Priester","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Benny Bailey","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Booker Little","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Kenny Dorham","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Julian Priester","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Cecil Payne","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Booker Little","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Kenny Dorham","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Julian Priester","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Benny Bailey","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Kenny Dorham","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Julian Priester","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Kenny Dorham","Julian Priester","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Kenny Dorham","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Kenny Dorham","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Kenny Dorham","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Kenny Dorham","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Peck Morrison","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Peck Morrison","Jo Jones","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Peck Morrison","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Peck Morrison","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Jo Jones","Max Roach","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Jo Jones","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Max Roach","Abbey Lincoln","undirected","November 1, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Booker Little","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Julian Priester","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","James Schenk","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Max Roach","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Babatunde Olatunji","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Thomas Du Vall","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Walter Benton","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Julian Priester","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","James Schenk","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Max Roach","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Babatunde Olatunji","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Thomas Du Vall","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Booker Little","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","James Schenk","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Max Roach","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Babatunde Olatunji","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Thomas Du Vall","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Julian Priester","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Max Roach","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Babatunde Olatunji","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Thomas Du Vall","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"James Schenk","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Max Roach","Babatunde Olatunji","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Max Roach","Thomas Du Vall","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Max Roach","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Max Roach","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Babatunde Olatunji","Thomas Du Vall","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Babatunde Olatunji","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Babatunde Olatunji","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Thomas Du Vall","Ray Mantilla","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Thomas Du Vall","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Ray Mantilla","Abbey Lincoln","undirected","September 6, 1960, Nola Penthouse Sound Studios, New York City"
"Les Spann","Kenny Dorham","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Les Spann","Wynton Kelly","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Les Spann","Sam Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Les Spann","Philly Joe Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Les Spann","Abbey Lincoln","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Wynton Kelly","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Sam Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Philly Joe Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Abbey Lincoln","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Wynton Kelly","Sam Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Wynton Kelly","Philly Joe Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Wynton Kelly","Abbey Lincoln","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Sam Jones","Philly Joe Jones","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Sam Jones","Abbey Lincoln","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Philly Joe Jones","Abbey Lincoln","undirected","March 26, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Les Spann","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Phil Wright","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Sam Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Philly Joe Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Abbey Lincoln","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Les Spann","Phil Wright","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Les Spann","Sam Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Les Spann","Philly Joe Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Les Spann","Abbey Lincoln","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Phil Wright","Sam Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Phil Wright","Philly Joe Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Phil Wright","Abbey Lincoln","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Sam Jones","Philly Joe Jones","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Sam Jones","Abbey Lincoln","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Philly Joe Jones","Abbey Lincoln","undirected","March 25, 1959, Reeves Sound Studios, New York City"
"Stanley Turrentine","Tommy Turrentine","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Stanley Turrentine","Julian Priester","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Stanley Turrentine","Ray Bryant","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Stanley Turrentine","Bobby Boswell","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Stanley Turrentine","Max Roach","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Stanley Turrentine","Abbey Lincoln","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Tommy Turrentine","Julian Priester","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Tommy Turrentine","Ray Bryant","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Tommy Turrentine","Bobby Boswell","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Tommy Turrentine","Max Roach","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Tommy Turrentine","Abbey Lincoln","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Julian Priester","Ray Bryant","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Julian Priester","Bobby Boswell","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Julian Priester","Max Roach","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Julian Priester","Abbey Lincoln","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Ray Bryant","Bobby Boswell","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Ray Bryant","Max Roach","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Ray Bryant","Abbey Lincoln","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Bobby Boswell","Max Roach","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Bobby Boswell","Abbey Lincoln","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Max Roach","Abbey Lincoln","undirected","October 9 & 10, 1959, Universal Recording, Chicago, IL"
"Kenny Dorham","Les Spann","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Wynton Kelly","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Sam Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Philly Joe Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Kenny Dorham","Abbey Lincoln","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Les Spann","Wynton Kelly","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Les Spann","Sam Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Les Spann","Philly Joe Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Les Spann","Abbey Lincoln","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Wynton Kelly","Sam Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Wynton Kelly","Philly Joe Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Wynton Kelly","Abbey Lincoln","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Sam Jones","Philly Joe Jones","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Sam Jones","Abbey Lincoln","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Philly Joe Jones","Abbey Lincoln","undirected","May 12, 1959, Reeves Sound Studios, New York City"
"Marc Cary","Michael Bowie","undirected","June 20, 1996, Iridium, New York City"
"Marc Cary","Aaron Walker","undirected","June 20, 1996, Iridium, New York City"
"Marc Cary","Abbey Lincoln","undirected","June 20, 1996, Iridium, New York City"
"Michael Bowie","Aaron Walker","undirected","June 20, 1996, Iridium, New York City"
"Michael Bowie","Abbey Lincoln","undirected","June 20, 1996, Iridium, New York City"
"Aaron Walker","Abbey Lincoln","undirected","June 20, 1996, Iridium, New York City"
"Marc Cary","Michael Bowie","undirected","July 14, 1996, Jazzhus, Copenhagen, Denmark"
"Marc Cary","Aaron Walker","undirected","July 14, 1996, Jazzhus, Copenhagen, Denmark"
"Marc Cary","Abbey Lincoln","undirected","July 14, 1996, Jazzhus, Copenhagen, Denmark"
"Michael Bowie","Aaron Walker","undirected","July 14, 1996, Jazzhus, Copenhagen, Denmark"
"Michael Bowie","Abbey Lincoln","undirected","July 14, 1996, Jazzhus, Copenhagen, Denmark"
"Aaron Walker","Abbey Lincoln","undirected","July 14, 1996, Jazzhus, Copenhagen, Denmark"
"Marc Cary","Michael Bowie","undirected","ca.  1996, BET Jazz Central Station TV"
"Marc Cary","Carter Beauford","undirected","ca.  1996, BET Jazz Central Station TV"
"Marc Cary","Abbey Lincoln","undirected","ca.  1996, BET Jazz Central Station TV"
"Michael Bowie","Carter Beauford","undirected","ca.  1996, BET Jazz Central Station TV"
"Michael Bowie","Abbey Lincoln","undirected","ca.  1996, BET Jazz Central Station TV"
"Carter Beauford","Abbey Lincoln","undirected","ca.  1996, BET Jazz Central Station TV"
"Jesse Davis","Ron Blake","undirected","ca.  1996"
"Jesse Davis","Nicholas Payton","undirected","ca.  1996"
"Jesse Davis","Roy Hargrove","undirected","ca.  1996"
"Jesse Davis","Mark Whitfield","undirected","ca.  1996"
"Jesse Davis","Stephen Scott","undirected","ca.  1996"
"Jesse Davis","Christian McBride","undirected","ca.  1996"
"Jesse Davis","Billy Drummond","undirected","ca.  1996"
"Jesse Davis","Abbey Lincoln","undirected","ca.  1996"
"Ron Blake","Nicholas Payton","undirected","ca.  1996"
"Ron Blake","Roy Hargrove","undirected","ca.  1996"
"Ron Blake","Mark Whitfield","undirected","ca.  1996"
"Ron Blake","Stephen Scott","undirected","ca.  1996"
"Ron Blake","Christian McBride","undirected","ca.  1996"
"Ron Blake","Billy Drummond","undirected","ca.  1996"
"Ron Blake","Abbey Lincoln","undirected","ca.  1996"
"Nicholas Payton","Roy Hargrove","undirected","ca.  1996"
"Nicholas Payton","Mark Whitfield","undirected","ca.  1996"
"Nicholas Payton","Stephen Scott","undirected","ca.  1996"
"Nicholas Payton","Christian McBride","undirected","ca.  1996"
"Nicholas Payton","Billy Drummond","undirected","ca.  1996"
"Nicholas Payton","Abbey Lincoln","undirected","ca.  1996"
"Roy Hargrove","Mark Whitfield","undirected","ca.  1996"
